PartitionKey,RowKey,DeviceId,DeviceId@type,EventEnqueuedUtcTime,EventEnqueuedUtcTime@type,EventProcessedUtcTime,Latency,EventProcessedUtcTime@type,Humidity,Humidity@type,IoTHub,IoTHub@type,Light,Light@type,PartitionId,PartitionId@type,Sound,Sound@type,Temperature,Temperature@type,Gas,Gas@type,,Time,average delay,max delay,min delay
MT3620,2019-06-28T10:45:35.0260000Z,MT3620,Edm.String,2019-06-28T10:45:35.026Z,Edm.DateTime,2019-06-28T10:45:35.113Z,0.087,Edm.DateTime,61,Edm.Int64,Record,Edm.String,23,Edm.Int64,0,Edm.Int64,378,Edm.Int64,26,Edm.Int64,333,Edm.Int64,,,,,
MT3620,2019-06-28T10:46:06.3710000Z,MT3620,Edm.String,2019-06-28T10:46:06.371Z,Edm.DateTime,2019-06-28T10:46:06.422Z,0.051,Edm.DateTime,61,Edm.Int64,Record,Edm.String,22,Edm.Int64,0,Edm.Int64,375,Edm.Int64,26,Edm.Int64,319,Edm.Int64,,,,,
MT3620,2019-06-28T10:46:37.6490000Z,MT3620,Edm.String,2019-06-28T10:46:37.649Z,Edm.DateTime,2019-06-28T10:46:37.763Z,0.114,Edm.DateTime,61,Edm.Int64,Record,Edm.String,21,Edm.Int64,0,Edm.Int64,379,Edm.Int64,26,Edm.Int64,317,Edm.Int64,,,,,
MT3620,2019-06-28T10:47:09.1680000Z,MT3620,Edm.String,2019-06-28T10:47:09.168Z,Edm.DateTime,2019-06-28T10:47:09.303Z,0.135,Edm.DateTime,61,Edm.Int64,Record,Edm.String,21,Edm.Int64,0,Edm.Int64,377,Edm.Int64,26,Edm.Int64,326,Edm.Int64,,,,,
MT3620,2019-06-28T10:47:40.9960000Z,MT3620,Edm.String,2019-06-28T10:47:40.996Z,Edm.DateTime,2019-06-28T10:47:41.071Z,0.075,Edm.DateTime,61,Edm.Int64,Record,Edm.String,20,Edm.Int64,0,Edm.Int64,378,Edm.Int64,26,Edm.Int64,333,Edm.Int64,,,,,
MT3620,2019-06-28T10:48:12.3350000Z,MT3620,Edm.String,2019-06-28T10:48:12.335Z,Edm.DateTime,2019-06-28T10:48:12.387Z,0.052,Edm.DateTime,61,Edm.Int64,Record,Edm.String,20,Edm.Int64,0,Edm.Int64,380,Edm.Int64,26,Edm.Int64,307,Edm.Int64,,,,,
MT3620,2019-06-28T10:48:43.9990000Z,MT3620,Edm.String,2019-06-28T10:48:43.999Z,Edm.DateTime,2019-06-28T10:48:44.024Z,0.025,Edm.DateTime,61,Edm.Int64,Record,Edm.String,19,Edm.Int64,0,Edm.Int64,381,Edm.Int64,26,Edm.Int64,327,Edm.Int64,,,,,
MT3620,2019-06-28T10:49:15.9320000Z,MT3620,Edm.String,2019-06-28T10:49:15.932Z,Edm.DateTime,2019-06-28T10:49:15.979Z,0.047,Edm.DateTime,61,Edm.Int64,Record,Edm.String,18,Edm.Int64,0,Edm.Int64,394,Edm.Int64,26,Edm.Int64,307,Edm.Int64,,,,,
MT3620,2019-06-28T10:49:47.9070000Z,MT3620,Edm.String,2019-06-28T10:49:47.907Z,Edm.DateTime,2019-06-28T10:49:48.016Z,0.109,Edm.DateTime,61,Edm.Int64,Record,Edm.String,18,Edm.Int64,0,Edm.Int64,365,Edm.Int64,26,Edm.Int64,324,Edm.Int64,,,,,
MT3620,2019-06-28T10:50:19.6910000Z,MT3620,Edm.String,2019-06-28T10:50:19.691Z,Edm.DateTime,2019-06-28T10:50:19.718Z,0.027,Edm.DateTime,61,Edm.Int64,Record,Edm.String,17,Edm.Int64,0,Edm.Int64,353,Edm.Int64,26,Edm.Int64,300,Edm.Int64,,,,,
MT3620,2019-06-28T10:50:51.1150000Z,MT3620,Edm.String,2019-06-28T10:50:51.115Z,Edm.DateTime,2019-06-28T10:50:51.145Z,0.03,Edm.DateTime,61,Edm.Int64,Record,Edm.String,16,Edm.Int64,0,Edm.Int64,373,Edm.Int64,26,Edm.Int64,310,Edm.Int64,,,,,
MT3620,2019-06-28T10:51:22.4780000Z,MT3620,Edm.String,2019-06-28T10:51:22.478Z,Edm.DateTime,2019-06-28T10:51:22.530Z,0.052,Edm.DateTime,61,Edm.Int64,Record,Edm.String,16,Edm.Int64,0,Edm.Int64,368,Edm.Int64,26,Edm.Int64,308,Edm.Int64,,,,,
MT3620,2019-06-28T10:51:54.0280000Z,MT3620,Edm.String,2019-06-28T10:51:54.028Z,Edm.DateTime,2019-06-28T10:51:54.132Z,0.104,Edm.DateTime,61,Edm.Int64,Record,Edm.String,15,Edm.Int64,0,Edm.Int64,363,Edm.Int64,26,Edm.Int64,303,Edm.Int64,,,,,
MT3620,2019-06-28T10:52:25.4000000Z,MT3620,Edm.String,2019-06-28T10:52:25.400Z,Edm.DateTime,2019-06-28T10:52:25.516Z,0.116,Edm.DateTime,61,Edm.Int64,Record,Edm.String,14,Edm.Int64,0,Edm.Int64,385,Edm.Int64,26,Edm.Int64,324,Edm.Int64,,,,,
MT3620,2019-06-28T10:52:56.8260000Z,MT3620,Edm.String,2019-06-28T10:52:56.826Z,Edm.DateTime,2019-06-28T10:52:56.867Z,0.041,Edm.DateTime,61,Edm.Int64,Record,Edm.String,14,Edm.Int64,0,Edm.Int64,380,Edm.Int64,26,Edm.Int64,322,Edm.Int64,,,,,
MT3620,2019-06-28T10:53:28.1820000Z,MT3620,Edm.String,2019-06-28T10:53:28.182Z,Edm.DateTime,2019-06-28T10:53:28.256Z,0.074,Edm.DateTime,61,Edm.Int64,Record,Edm.String,13,Edm.Int64,0,Edm.Int64,371,Edm.Int64,26,Edm.Int64,307,Edm.Int64,,,,,
MT3620,2019-06-28T10:53:59.5470000Z,MT3620,Edm.String,2019-06-28T10:53:59.547Z,Edm.DateTime,2019-06-28T10:53:59.582Z,0.035,Edm.DateTime,61,Edm.Int64,Record,Edm.String,12,Edm.Int64,0,Edm.Int64,354,Edm.Int64,26,Edm.Int64,304,Edm.Int64,,,,,
MT3620,2019-06-28T10:54:30.7940000Z,MT3620,Edm.String,2019-06-28T10:54:30.794Z,Edm.DateTime,2019-06-28T10:54:30.930Z,0.136,Edm.DateTime,61,Edm.Int64,Record,Edm.String,12,Edm.Int64,0,Edm.Int64,341,Edm.Int64,26,Edm.Int64,308,Edm.Int64,,,,,
MT3620,2019-06-28T10:55:02.0640000Z,MT3620,Edm.String,2019-06-28T10:55:02.064Z,Edm.DateTime,2019-06-28T10:55:02.131Z,0.067,Edm.DateTime,61,Edm.Int64,Record,Edm.String,11,Edm.Int64,0,Edm.Int64,417,Edm.Int64,26,Edm.Int64,319,Edm.Int64,,,,,
MT3620,2019-06-28T10:55:33.6770000Z,MT3620,Edm.String,2019-06-28T10:55:33.677Z,Edm.DateTime,2019-06-28T10:55:33.743Z,0.066,Edm.DateTime,61,Edm.Int64,Record,Edm.String,11,Edm.Int64,0,Edm.Int64,369,Edm.Int64,26,Edm.Int64,300,Edm.Int64,,,,,
MT3620,2019-06-28T10:56:04.9940000Z,MT3620,Edm.String,2019-06-28T10:56:04.994Z,Edm.DateTime,2019-06-28T10:56:05.085Z,0.091,Edm.DateTime,61,Edm.Int64,Record,Edm.String,10,Edm.Int64,0,Edm.Int64,363,Edm.Int64,26,Edm.Int64,318,Edm.Int64,,,,,
MT3620,2019-06-28T10:56:36.3520000Z,MT3620,Edm.String,2019-06-28T10:56:36.352Z,Edm.DateTime,2019-06-28T10:56:36.381Z,0.029,Edm.DateTime,61,Edm.Int64,Record,Edm.String,10,Edm.Int64,0,Edm.Int64,379,Edm.Int64,26,Edm.Int64,333,Edm.Int64,,,,,
MT3620,2019-06-28T10:57:08.1060000Z,MT3620,Edm.String,2019-06-28T10:57:08.106Z,Edm.DateTime,2019-06-28T10:57:08.180Z,0.074,Edm.DateTime,61,Edm.Int64,Record,Edm.String,9,Edm.Int64,0,Edm.Int64,362,Edm.Int64,26,Edm.Int64,310,Edm.Int64,,,,,
MT3620,2019-06-28T10:57:39.5880000Z,MT3620,Edm.String,2019-06-28T10:57:39.588Z,Edm.DateTime,2019-06-28T10:57:39.617Z,0.029,Edm.DateTime,61,Edm.Int64,Record,Edm.String,9,Edm.Int64,0,Edm.Int64,362,Edm.Int64,26,Edm.Int64,320,Edm.Int64,,,,,
MT3620,2019-06-28T10:58:10.8540000Z,MT3620,Edm.String,2019-06-28T10:58:10.854Z,Edm.DateTime,2019-06-28T10:58:10.884Z,0.03,Edm.DateTime,61,Edm.Int64,Record,Edm.String,8,Edm.Int64,0,Edm.Int64,342,Edm.Int64,26,Edm.Int64,312,Edm.Int64,,,,,
MT3620,2019-06-28T10:58:42.2230000Z,MT3620,Edm.String,2019-06-28T10:58:42.223Z,Edm.DateTime,2019-06-28T10:58:42.293Z,0.07,Edm.DateTime,61,Edm.Int64,Record,Edm.String,7,Edm.Int64,0,Edm.Int64,372,Edm.Int64,26,Edm.Int64,318,Edm.Int64,,,,,
MT3620,2019-06-28T10:59:13.9040000Z,MT3620,Edm.String,2019-06-28T10:59:13.904Z,Edm.DateTime,2019-06-28T10:59:13.940Z,0.036,Edm.DateTime,61,Edm.Int64,Record,Edm.String,7,Edm.Int64,0,Edm.Int64,376,Edm.Int64,26,Edm.Int64,322,Edm.Int64,,,,,
MT3620,2019-06-28T10:59:45.2260000Z,MT3620,Edm.String,2019-06-28T10:59:45.226Z,Edm.DateTime,2019-06-28T10:59:45.285Z,0.059,Edm.DateTime,61,Edm.Int64,Record,Edm.String,6,Edm.Int64,0,Edm.Int64,374,Edm.Int64,26,Edm.Int64,329,Edm.Int64,,,,,
MT3620,2019-06-28T11:00:16.5490000Z,MT3620,Edm.String,2019-06-28T11:00:16.549Z,Edm.DateTime,2019-06-28T11:00:16.642Z,0.093,Edm.DateTime,61,Edm.Int64,Record,Edm.String,5,Edm.Int64,0,Edm.Int64,365,Edm.Int64,26,Edm.Int64,319,Edm.Int64,,,,,
MT3620,2019-06-28T11:00:47.8090000Z,MT3620,Edm.String,2019-06-28T11:00:47.809Z,Edm.DateTime,2019-06-28T11:00:47.902Z,0.093,Edm.DateTime,61,Edm.Int64,Record,Edm.String,5,Edm.Int64,0,Edm.Int64,381,Edm.Int64,26,Edm.Int64,308,Edm.Int64,,,,,
MT3620,2019-06-28T11:01:18.9950000Z,MT3620,Edm.String,2019-06-28T11:01:18.995Z,Edm.DateTime,2019-06-28T11:01:19.138Z,0.143,Edm.DateTime,61,Edm.Int64,Record,Edm.String,4,Edm.Int64,0,Edm.Int64,388,Edm.Int64,26,Edm.Int64,316,Edm.Int64,,,,,
MT3620,2019-06-28T11:01:50.3340000Z,MT3620,Edm.String,2019-06-28T11:01:50.334Z,Edm.DateTime,2019-06-28T11:01:50.435Z,0.101,Edm.DateTime,61,Edm.Int64,Record,Edm.String,4,Edm.Int64,0,Edm.Int64,366,Edm.Int64,26,Edm.Int64,307,Edm.Int64,,,,,
MT3620,2019-06-28T11:02:22.2360000Z,MT3620,Edm.String,2019-06-28T11:02:22.236Z,Edm.DateTime,2019-06-28T11:02:22.278Z,0.042,Edm.DateTime,61,Edm.Int64,Record,Edm.String,3,Edm.Int64,0,Edm.Int64,362,Edm.Int64,26,Edm.Int64,307,Edm.Int64,,,,,
MT3620,2019-06-28T11:02:53.4750000Z,MT3620,Edm.String,2019-06-28T11:02:53.475Z,Edm.DateTime,2019-06-28T11:02:53.560Z,0.085,Edm.DateTime,61,Edm.Int64,Record,Edm.String,3,Edm.Int64,0,Edm.Int64,378,Edm.Int64,26,Edm.Int64,305,Edm.Int64,,,,,
MT3620,2019-06-28T11:03:24.7500000Z,MT3620,Edm.String,2019-06-28T11:03:24.750Z,Edm.DateTime,2019-06-28T11:03:24.797Z,0.047,Edm.DateTime,61,Edm.Int64,Record,Edm.String,3,Edm.Int64,0,Edm.Int64,361,Edm.Int64,26,Edm.Int64,319,Edm.Int64,,,,,
MT3620,2019-06-28T11:03:56.0610000Z,MT3620,Edm.String,2019-06-28T11:03:56.061Z,Edm.DateTime,2019-06-28T11:03:56.102Z,0.041,Edm.DateTime,61,Edm.Int64,Record,Edm.String,2,Edm.Int64,0,Edm.Int64,345,Edm.Int64,26,Edm.Int64,299,Edm.Int64,,,,,
MT3620,2019-06-28T11:04:27.4210000Z,MT3620,Edm.String,2019-06-28T11:04:27.421Z,Edm.DateTime,2019-06-28T11:04:27.495Z,0.074,Edm.DateTime,61,Edm.Int64,Record,Edm.String,2,Edm.Int64,0,Edm.Int64,361,Edm.Int64,26,Edm.Int64,302,Edm.Int64,,,,,
MT3620,2019-06-28T11:04:58.9940000Z,MT3620,Edm.String,2019-06-28T11:04:58.994Z,Edm.DateTime,2019-06-28T11:04:59.058Z,0.064,Edm.DateTime,61,Edm.Int64,Record,Edm.String,2,Edm.Int64,0,Edm.Int64,373,Edm.Int64,26,Edm.Int64,310,Edm.Int64,,,,,
MT3620,2019-06-28T11:05:30.4840000Z,MT3620,Edm.String,2019-06-28T11:05:30.484Z,Edm.DateTime,2019-06-28T11:05:30.589Z,0.105,Edm.DateTime,61,Edm.Int64,Record,Edm.String,2,Edm.Int64,0,Edm.Int64,350,Edm.Int64,26,Edm.Int64,298,Edm.Int64,,,,,
MT3620,2019-06-28T11:06:01.7090000Z,MT3620,Edm.String,2019-06-28T11:06:01.709Z,Edm.DateTime,2019-06-28T11:06:01.773Z,0.064,Edm.DateTime,61,Edm.Int64,Record,Edm.String,1,Edm.Int64,0,Edm.Int64,345,Edm.Int64,26,Edm.Int64,310,Edm.Int64,,,,,
MT3620,2019-06-28T11:06:33.8020000Z,MT3620,Edm.String,2019-06-28T11:06:33.802Z,Edm.DateTime,2019-06-28T11:06:33.905Z,0.103,Edm.DateTime,61,Edm.Int64,Record,Edm.String,1,Edm.Int64,0,Edm.Int64,362,Edm.Int64,26,Edm.Int64,307,Edm.Int64,,,,,
MT3620,2019-06-28T11:07:05.2100000Z,MT3620,Edm.String,2019-06-28T11:07:05.210Z,Edm.DateTime,2019-06-28T11:07:05.328Z,0.118,Edm.DateTime,61,Edm.Int64,Record,Edm.String,1,Edm.Int64,0,Edm.Int64,335,Edm.Int64,26,Edm.Int64,291,Edm.Int64,,,,,
MT3620,2019-06-28T11:07:36.9460000Z,MT3620,Edm.String,2019-06-28T11:07:36.946Z,Edm.DateTime,2019-06-28T11:07:36.992Z,0.046,Edm.DateTime,61,Edm.Int64,Record,Edm.String,1,Edm.Int64,0,Edm.Int64,359,Edm.Int64,26,Edm.Int64,305,Edm.Int64,,,,,
MT3620,2019-06-28T11:08:08.1910000Z,MT3620,Edm.String,2019-06-28T11:08:08.191Z,Edm.DateTime,2019-06-28T11:08:08.268Z,0.077,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,357,Edm.Int64,26,Edm.Int64,306,Edm.Int64,,,,,
MT3620,2019-06-28T11:08:39.6270000Z,MT3620,Edm.String,2019-06-28T11:08:39.627Z,Edm.DateTime,2019-06-28T11:08:39.733Z,0.106,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,346,Edm.Int64,26,Edm.Int64,300,Edm.Int64,,,,,
MT3620,2019-06-28T11:09:10.9930000Z,MT3620,Edm.String,2019-06-28T11:09:10.993Z,Edm.DateTime,2019-06-28T11:09:11.023Z,0.03,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,350,Edm.Int64,26,Edm.Int64,307,Edm.Int64,,,,,
MT3620,2019-06-28T11:09:42.3600000Z,MT3620,Edm.String,2019-06-28T11:09:42.360Z,Edm.DateTime,2019-06-28T11:09:42.421Z,0.061,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,377,Edm.Int64,26,Edm.Int64,327,Edm.Int64,,,,,
MT3620,2019-06-28T11:10:13.5530000Z,MT3620,Edm.String,2019-06-28T11:10:13.553Z,Edm.DateTime,2019-06-28T11:10:13.590Z,0.037,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,356,Edm.Int64,26,Edm.Int64,305,Edm.Int64,,,,,
MT3620,2019-06-28T11:10:44.9760000Z,MT3620,Edm.String,2019-06-28T11:10:44.976Z,Edm.DateTime,2019-06-28T11:10:45.065Z,0.089,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,334,Edm.Int64,26,Edm.Int64,299,Edm.Int64,,,,,
MT3620,2019-06-28T11:11:16.2010000Z,MT3620,Edm.String,2019-06-28T11:11:16.201Z,Edm.DateTime,2019-06-28T11:11:16.247Z,0.046,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,373,Edm.Int64,26,Edm.Int64,305,Edm.Int64,,,,,
MT3620,2019-06-28T11:11:47.7550000Z,MT3620,Edm.String,2019-06-28T11:11:47.755Z,Edm.DateTime,2019-06-28T11:11:47.792Z,0.037,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,351,Edm.Int64,26,Edm.Int64,314,Edm.Int64,,,,,
MT3620,2019-06-28T11:12:19.1560000Z,MT3620,Edm.String,2019-06-28T11:12:19.156Z,Edm.DateTime,2019-06-28T11:12:19.209Z,0.053,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,362,Edm.Int64,26,Edm.Int64,307,Edm.Int64,,,,,
MT3620,2019-06-28T11:12:50.5430000Z,MT3620,Edm.String,2019-06-28T11:12:50.543Z,Edm.DateTime,2019-06-28T11:12:50.622Z,0.079,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,362,Edm.Int64,26,Edm.Int64,301,Edm.Int64,,,,,
MT3620,2019-06-28T11:13:22.0490000Z,MT3620,Edm.String,2019-06-28T11:13:22.049Z,Edm.DateTime,2019-06-28T11:13:22.172Z,0.123,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,362,Edm.Int64,26,Edm.Int64,315,Edm.Int64,,,,,
MT3620,2019-06-28T11:13:53.2860000Z,MT3620,Edm.String,2019-06-28T11:13:53.286Z,Edm.DateTime,2019-06-28T11:13:53.347Z,0.061,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,363,Edm.Int64,26,Edm.Int64,317,Edm.Int64,,,,,
MT3620,2019-06-28T11:14:24.5460000Z,MT3620,Edm.String,2019-06-28T11:14:24.546Z,Edm.DateTime,2019-06-28T11:14:24.640Z,0.094,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,355,Edm.Int64,26,Edm.Int64,294,Edm.Int64,,,,,
MT3620,2019-06-28T11:14:55.9430000Z,MT3620,Edm.String,2019-06-28T11:14:55.943Z,Edm.DateTime,2019-06-28T11:14:56.040Z,0.097,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,364,Edm.Int64,26,Edm.Int64,316,Edm.Int64,,,,,
MT3620,2019-06-28T11:15:27.2950000Z,MT3620,Edm.String,2019-06-28T11:15:27.295Z,Edm.DateTime,2019-06-28T11:15:27.327Z,0.032,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,362,Edm.Int64,26,Edm.Int64,320,Edm.Int64,,,,,
MT3620,2019-06-28T11:15:58.5350000Z,MT3620,Edm.String,2019-06-28T11:15:58.535Z,Edm.DateTime,2019-06-28T11:15:58.626Z,0.091,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,358,Edm.Int64,26,Edm.Int64,300,Edm.Int64,,,,,
MT3620,2019-06-28T11:16:29.9200000Z,MT3620,Edm.String,2019-06-28T11:16:29.920Z,Edm.DateTime,2019-06-28T11:16:29.980Z,0.06,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,364,Edm.Int64,26,Edm.Int64,297,Edm.Int64,,,,,
MT3620,2019-06-28T11:17:01.1970000Z,MT3620,Edm.String,2019-06-28T11:17:01.197Z,Edm.DateTime,2019-06-28T11:17:01.290Z,0.093,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,353,Edm.Int64,26,Edm.Int64,318,Edm.Int64,,,,,
MT3620,2019-06-28T11:17:32.7980000Z,MT3620,Edm.String,2019-06-28T11:17:32.798Z,Edm.DateTime,2019-06-28T11:17:32.905Z,0.107,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,359,Edm.Int64,26,Edm.Int64,304,Edm.Int64,,,,,
MT3620,2019-06-28T11:18:04.0610000Z,MT3620,Edm.String,2019-06-28T11:18:04.061Z,Edm.DateTime,2019-06-28T11:18:04.178Z,0.117,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,344,Edm.Int64,26,Edm.Int64,300,Edm.Int64,,,,,
MT3620,2019-06-28T11:18:35.4400000Z,MT3620,Edm.String,2019-06-28T11:18:35.440Z,Edm.DateTime,2019-06-28T11:18:35.488Z,0.048,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,373,Edm.Int64,26,Edm.Int64,299,Edm.Int64,,,,,
MT3620,2019-06-28T11:19:06.8260000Z,MT3620,Edm.String,2019-06-28T11:19:06.826Z,Edm.DateTime,2019-06-28T11:19:06.951Z,0.125,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,369,Edm.Int64,26,Edm.Int64,307,Edm.Int64,,,,,
MT3620,2019-06-28T11:19:38.6760000Z,MT3620,Edm.String,2019-06-28T11:19:38.676Z,Edm.DateTime,2019-06-28T11:19:38.739Z,0.063,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,361,Edm.Int64,26,Edm.Int64,309,Edm.Int64,,,,,
MT3620,2019-06-28T11:20:09.9160000Z,MT3620,Edm.String,2019-06-28T11:20:09.916Z,Edm.DateTime,2019-06-28T11:20:09.984Z,0.068,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,316,Edm.Int64,26,Edm.Int64,291,Edm.Int64,,,,,
MT3620,2019-06-28T11:20:41.2940000Z,MT3620,Edm.String,2019-06-28T11:20:41.294Z,Edm.DateTime,2019-06-28T11:20:41.367Z,0.073,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,373,Edm.Int64,26,Edm.Int64,302,Edm.Int64,,,,,
MT3620,2019-06-28T11:21:13.0300000Z,MT3620,Edm.String,2019-06-28T11:21:13.030Z,Edm.DateTime,2019-06-28T11:21:13.163Z,0.133,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,341,Edm.Int64,26,Edm.Int64,312,Edm.Int64,,,,,
MT3620,2019-06-28T11:21:44.3670000Z,MT3620,Edm.String,2019-06-28T11:21:44.367Z,Edm.DateTime,2019-06-28T11:21:44.475Z,0.108,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,359,Edm.Int64,26,Edm.Int64,305,Edm.Int64,,,,,
MT3620,2019-06-28T11:22:15.5160000Z,MT3620,Edm.String,2019-06-28T11:22:15.516Z,Edm.DateTime,2019-06-28T11:22:15.578Z,0.062,Edm.DateTime,61,Edm.Int64,Record,Edm.String,0,Edm.Int64,0,Edm.Int64,368,Edm.Int64,26,Edm.Int64,302,Edm.Int64,,,,,
MT3620,2019-06-28T11:22:46.4790000Z,MT3620,Edm.String,2019-06-28T11:22:46.479Z,Edm.DateTime,2019-06-28T11:22:46.587Z,0.108,Edm.DateTime,61,Edm.Int64,Record,Edm.String,409,Edm.Int64,0,Edm.Int64,362,Edm.Int64,26,Edm.Int64,320,Edm.Int64,,,,,
MT3620,2019-06-28T11:23:17.9400000Z,MT3620,Edm.String,2019-06-28T11:23:17.940Z,Edm.DateTime,2019-06-28T11:23:18.038Z,0.098,Edm.DateTime,61,Edm.Int64,Record,Edm.String,408,Edm.Int64,0,Edm.Int64,369,Edm.Int64,26,Edm.Int64,307,Edm.Int64,,,,,
MT3620,2019-06-28T11:23:49.7640000Z,MT3620,Edm.String,2019-06-28T11:23:49.764Z,Edm.DateTime,2019-06-28T11:23:49.854Z,0.09,Edm.DateTime,61,Edm.Int64,Record,Edm.String,389,Edm.Int64,0,Edm.Int64,348,Edm.Int64,26,Edm.Int64,295,Edm.Int64,,,,,
MT3620,2019-06-28T11:24:21.3020000Z,MT3620,Edm.String,2019-06-28T11:24:21.302Z,Edm.DateTime,2019-06-28T11:24:21.395Z,0.093,Edm.DateTime,61,Edm.Int64,Record,Edm.String,484,Edm.Int64,0,Edm.Int64,371,Edm.Int64,26,Edm.Int64,319,Edm.Int64,,,,,
MT3620,2019-06-28T11:24:53.4580000Z,MT3620,Edm.String,2019-06-28T11:24:53.458Z,Edm.DateTime,2019-06-28T11:24:53.509Z,0.051,Edm.DateTime,61,Edm.Int64,Record,Edm.String,466,Edm.Int64,0,Edm.Int64,386,Edm.Int64,26,Edm.Int64,328,Edm.Int64,,,,,
MT3620,2019-06-28T11:25:24.8840000Z,MT3620,Edm.String,2019-06-28T11:25:24.884Z,Edm.DateTime,2019-06-28T11:25:25.005Z,0.121,Edm.DateTime,61,Edm.Int64,Record,Edm.String,452,Edm.Int64,0,Edm.Int64,376,Edm.Int64,26,Edm.Int64,313,Edm.Int64,,,,,
MT3620,2019-06-28T11:25:56.5670000Z,MT3620,Edm.String,2019-06-28T11:25:56.567Z,Edm.DateTime,2019-06-28T11:25:56.626Z,0.059,Edm.DateTime,61,Edm.Int64,Record,Edm.String,433,Edm.Int64,0,Edm.Int64,407,Edm.Int64,26,Edm.Int64,318,Edm.Int64,,,,,
MT3620,2019-06-28T11:26:27.9440000Z,MT3620,Edm.String,2019-06-28T11:26:27.944Z,Edm.DateTime,2019-06-28T11:26:28.053Z,0.109,Edm.DateTime,61,Edm.Int64,Record,Edm.String,387,Edm.Int64,0,Edm.Int64,356,Edm.Int64,26,Edm.Int64,311,Edm.Int64,,,,,
MT3620,2019-06-28T11:26:59.2300000Z,MT3620,Edm.String,2019-06-28T11:26:59.230Z,Edm.DateTime,2019-06-28T11:26:59.317Z,0.087,Edm.DateTime,60,Edm.Int64,Record,Edm.String,377,Edm.Int64,0,Edm.Int64,372,Edm.Int64,26,Edm.Int64,302,Edm.Int64,,,,,
MT3620,2019-06-28T11:27:30.7620000Z,MT3620,Edm.String,2019-06-28T11:27:30.762Z,Edm.DateTime,2019-06-28T11:27:30.821Z,0.059,Edm.DateTime,60,Edm.Int64,Record,Edm.String,500,Edm.Int64,0,Edm.Int64,378,Edm.Int64,26,Edm.Int64,330,Edm.Int64,,,,,
MT3620,2019-06-28T11:28:02.1030000Z,MT3620,Edm.String,2019-06-28T11:28:02.103Z,Edm.DateTime,2019-06-28T11:28:02.141Z,0.038,Edm.DateTime,60,Edm.Int64,Record,Edm.String,499,Edm.Int64,0,Edm.Int64,382,Edm.Int64,26,Edm.Int64,324,Edm.Int64,,,,,
MT3620,2019-06-28T11:28:33.4510000Z,MT3620,Edm.String,2019-06-28T11:28:33.451Z,Edm.DateTime,2019-06-28T11:28:33.533Z,0.082,Edm.DateTime,60,Edm.Int64,Record,Edm.String,493,Edm.Int64,0,Edm.Int64,400,Edm.Int64,26,Edm.Int64,319,Edm.Int64,,,,,
